datetime,target
2022-07-18 22:00:00,48.931
2022-07-18 23:00:00,37.971
2022-07-19 00:00:00,35.499
2022-07-19 01:00:00,28.575
2022-07-19 02:00:00,43.242
2022-07-19 03:00:00,39.977
2022-07-19 04:00:00,25.523
2022-07-19 05:00:00,12.033
2022-07-19 06:00:00,4.377
2022-07-19 07:00:00,8.994
2022-07-19 08:00:00,10.501
2022-07-19 09:00:00,10.355
2022-07-19 10:00:00,8.189
2022-07-19 11:00:00,8.154
2022-07-19 12:00:00,6.686
2022-07-19 13:00:00,5.155
2022-07-19 14:00:00,3.985
2022-07-19 15:00:00,3.395
2022-07-19 16:00:00,0.943
2022-07-19 17:00:00,0.027
2022-07-19 18:00:00,1.269
2022-07-19 19:00:00,5.632
2022-07-19 20:00:00,13.471
2022-07-19 21:00:00,17.683
2022-07-19 22:00:00,18.081
2022-07-19 23:00:00,15.71
2022-07-20 00:00:00,9.237
2022-07-20 01:00:00,14.474
2022-07-20 02:00:00,17.0
2022-07-20 03:00:00,12.839
2022-07-20 04:00:00,10.06
2022-07-20 05:00:00,5.043
2022-07-20 06:00:00,0.418
2022-07-20 07:00:00,0.005
2022-07-20 08:00:00,0.009
2022-07-20 09:00:00,0.522
2022-07-20 10:00:00,3.456
2022-07-20 11:00:00,7.352
2022-07-20 12:00:00,12.198
2022-07-20 13:00:00,14.616
2022-07-20 14:00:00,12.812
2022-07-20 15:00:00,11.0
2022-07-20 16:00:00,3.957
2022-07-20 17:00:00,19.573
2022-07-20 18:00:00,19.289
2022-07-20 19:00:00,18.892
2022-07-20 20:00:00,28.803
2022-07-20 21:00:00,27.238
2022-07-20 22:00:00,31.336
2022-07-20 23:00:00,40.731
2022-07-21 00:00:00,38.204
2022-07-21 01:00:00,39.225
2022-07-21 02:00:00,46.358
2022-07-21 03:00:00,38.487
2022-07-21 04:00:00,44.295
2022-07-21 05:00:00,43.941
2022-07-21 06:00:00,32.094
2022-07-21 07:00:00,16.745
2022-07-21 08:00:00,11.598
2022-07-21 09:00:00,13.557
2022-07-21 10:00:00,14.175
2022-07-21 11:00:00,15.041
2022-07-21 12:00:00,14.264
2022-07-21 13:00:00,11.413
2022-07-21 14:00:00,14.857
2022-07-21 15:00:00,21.477
2022-07-21 16:00:00,30.172
2022-07-21 17:00:00,40.998
2022-07-21 18:00:00,37.405
2022-07-21 19:00:00,35.67
2022-07-21 20:00:00,34.529
2022-07-21 21:00:00,38.782
2022-07-21 22:00:00,41.83
2022-07-21 23:00:00,31.969
2022-07-22 00:00:00,21.393
2022-07-22 01:00:00,8.271
2022-07-22 02:00:00,13.519
2022-07-22 03:00:00,11.992
2022-07-22 04:00:00,18.89
2022-07-22 05:00:00,13.55
2022-07-22 06:00:00,26.201
2022-07-22 07:00:00,29.886
2022-07-22 08:00:00,27.772
2022-07-22 09:00:00,15.44
2022-07-22 10:00:00,7.293
2022-07-22 11:00:00,24.942
2022-07-22 12:00:00,41.488
2022-07-22 13:00:00,46.029
2022-07-22 14:00:00,55.343
2022-07-22 15:00:00,50.51
2022-07-22 16:00:00,49.897
2022-07-22 17:00:00,36.788
2022-07-22 18:00:00,33.896
2022-07-22 19:00:00,34.525
2022-07-22 20:00:00,39.055
2022-07-22 21:00:00,33.715
2022-07-22 22:00:00,28.459
2022-07-22 23:00:00,21.361
2022-07-23 00:00:00,13.766
2022-07-23 01:00:00,7.528
2022-07-23 02:00:00,8.804
2022-07-23 03:00:00,8.771
2022-07-23 04:00:00,3.174
2022-07-23 05:00:00,3.577
2022-07-23 06:00:00,17.281
2022-07-23 07:00:00,14.989
2022-07-23 08:00:00,6.845
2022-07-23 09:00:00,13.102
2022-07-23 10:00:00,14.352
2022-07-23 11:00:00,10.256
2022-07-23 12:00:00,12.462
2022-07-23 13:00:00,19.08
2022-07-23 14:00:00,20.933
2022-07-23 15:00:00,33.865
2022-07-23 16:00:00,14.658
2022-07-23 17:00:00,5.819
2022-07-23 18:00:00,7.159
2022-07-23 19:00:00,10.65
2022-07-23 20:00:00,20.996
2022-07-23 21:00:00,22.617
2022-07-23 22:00:00,21.319
2022-07-23 23:00:00,12.55
2022-07-24 00:00:00,9.013
2022-07-24 01:00:00,12.724
2022-07-24 02:00:00,14.794
2022-07-24 03:00:00,6.96
2022-07-24 04:00:00,4.035
2022-07-24 05:00:00,2.824
2022-07-24 06:00:00,1.4
2022-07-24 07:00:00,2.747
2022-07-24 08:00:00,0.424
2022-07-24 09:00:00,4.587
2022-07-24 10:00:00,4.267
2022-07-24 11:00:00,2.633
2022-07-24 12:00:00,2.607
2022-07-24 13:00:00,1.641
2022-07-24 14:00:00,1.182
2022-07-24 15:00:00,2.982
2022-07-24 16:00:00,15.282
2022-07-24 17:00:00,20.765
2022-07-24 18:00:00,35.401
2022-07-24 19:00:00,28.52
2022-07-24 20:00:00,14.233
2022-07-24 21:00:00,10.219
2022-07-24 22:00:00,9.73
2022-07-24 23:00:00,2.625
2022-07-25 00:00:00,0.245
2022-07-25 01:00:00,0.939
2022-07-25 02:00:00,0.002
2022-07-25 09:00:00,0.834
2022-07-25 10:00:00,4.48
2022-07-25 11:00:00,9.478
2022-07-25 12:00:00,13.29
2022-07-25 13:00:00,17.682
2022-07-25 14:00:00,42.988
2022-07-25 15:00:00,54.377
2022-07-25 16:00:00,35.534
2022-07-25 17:00:00,43.361
2022-07-25 18:00:00,54.643
2022-07-25 19:00:00,55.327
2022-07-25 20:00:00,25.997
2022-07-25 21:00:00,20.727
2022-07-25 22:00:00,28.18
2022-07-25 23:00:00,27.35
2022-07-26 00:00:00,21.538
2022-07-26 01:00:00,10.633
2022-07-26 02:00:00,8.635
2022-07-26 03:00:00,8.977
2022-07-26 04:00:00,14.514
2022-07-26 05:00:00,8.93
2022-07-26 06:00:00,14.477
2022-07-26 07:00:00,23.149
2022-07-26 08:00:00,23.559
2022-07-26 09:00:00,54.809
2022-07-26 10:00:00,13.341
2022-07-26 11:00:00,5.651
2022-07-26 12:00:00,4.612
2022-07-26 13:00:00,13.786
2022-07-26 14:00:00,12.886
2022-07-26 15:00:00,21.661
2022-07-26 16:00:00,10.609
2022-07-26 17:00:00,13.53
2022-07-26 18:00:00,27.192
2022-07-26 19:00:00,46.163
2022-07-26 20:00:00,18.292
2022-07-26 21:00:00,1.183
2022-07-26 22:00:00,1.965
2022-07-26 23:00:00,0.17
2022-07-27 00:00:00,2.127
2022-07-27 01:00:00,0.454
2022-07-27 02:00:00,0.138
2022-07-27 03:00:00,0.134
2022-07-27 10:00:00,0.131
2022-07-27 11:00:00,0.025
2022-07-27 12:00:00,0.026
2022-07-27 13:00:00,0.178
2022-07-27 14:00:00,2.442
2022-07-27 15:00:00,4.511
2022-07-27 16:00:00,8.683
2022-07-27 17:00:00,8.323
2022-07-27 18:00:00,15.676
2022-07-27 19:00:00,10.906
2022-07-27 20:00:00,9.584
2022-07-27 21:00:00,9.595
2022-07-27 22:00:00,12.997
2022-07-27 23:00:00,14.507
2022-07-28 00:00:00,12.977
2022-07-28 01:00:00,12.744
2022-07-28 02:00:00,13.037
2022-07-28 03:00:00,14.164
2022-07-28 04:00:00,13.122
2022-07-28 05:00:00,9.006
2022-07-28 06:00:00,7.552
2022-07-28 07:00:00,1.975
2022-07-28 08:00:00,0.382
2022-07-28 09:00:00,0.041
2022-07-28 10:00:00,0.502
2022-07-28 11:00:00,2.149
2022-07-28 12:00:00,1.365
2022-07-28 13:00:00,0.186
2022-07-28 14:00:00,0.1
2022-07-28 15:00:00,1.462
2022-07-28 16:00:00,5.114
2022-07-28 17:00:00,5.923
2022-07-28 18:00:00,5.482
2022-07-28 19:00:00,6.927
2022-07-28 20:00:00,15.142
2022-07-28 21:00:00,16.239
2022-07-28 22:00:00,14.029
2022-07-28 23:00:00,13.504
2022-07-29 00:00:00,13.154
2022-07-29 01:00:00,14.632
2022-07-29 02:00:00,6.515
2022-07-29 03:00:00,1.483
2022-07-29 04:00:00,1.904
2022-07-29 05:00:00,2.085
2022-07-29 06:00:00,1.758
2022-07-29 07:00:00,2.391
2022-07-29 08:00:00,2.233
2022-07-29 09:00:00,3.579
2022-07-29 10:00:00,3.81
2022-07-29 11:00:00,4.352
2022-07-29 12:00:00,3.574
2022-07-29 13:00:00,2.844
2022-07-29 14:00:00,2.314
2022-07-29 15:00:00,2.782
2022-07-29 16:00:00,4.674
2022-07-29 17:00:00,2.547
2022-07-29 18:00:00,3.954
2022-07-29 19:00:00,8.47
2022-07-29 20:00:00,13.062
2022-07-29 21:00:00,52.871
2022-07-29 22:00:00,38.92
2022-07-29 23:00:00,32.005
2022-07-30 00:00:00,38.485
2022-07-30 01:00:00,42.564
2022-07-30 02:00:00,43.117
2022-07-30 03:00:00,40.84
2022-07-30 04:00:00,35.267
2022-07-30 05:00:00,33.256
2022-07-30 06:00:00,30.24
2022-07-30 07:00:00,28.844
2022-07-30 08:00:00,30.738
2022-07-30 09:00:00,32.472
2022-07-30 10:00:00,29.878
2022-07-30 11:00:00,28.194
2022-07-30 12:00:00,23.741
2022-07-30 13:00:00,21.425
2022-07-30 14:00:00,12.8
2022-07-30 15:00:00,10.71
2022-07-30 16:00:00,7.845
2022-07-30 17:00:00,4.854
2022-07-30 18:00:00,3.14
2022-07-30 19:00:00,1.47
2022-07-30 20:00:00,4.027
2022-07-30 21:00:00,40.622
2022-07-30 22:00:00,69.477
2022-07-30 23:00:00,62.235
2022-07-31 00:00:00,52.034
2022-07-31 01:00:00,57.672
2022-07-31 02:00:00,53.602
2022-07-31 03:00:00,49.721
2022-07-31 04:00:00,47.882
2022-07-31 05:00:00,47.095
2022-07-31 06:00:00,41.01
2022-07-31 07:00:00,35.11
2022-07-31 08:00:00,33.547
2022-07-31 09:00:00,35.291
2022-07-31 10:00:00,41.852
2022-07-31 11:00:00,44.316
2022-07-31 12:00:00,45.704
2022-07-31 13:00:00,50.156
2022-07-31 14:00:00,53.433
2022-07-31 15:00:00,50.759
2022-07-31 16:00:00,54.093
2022-07-31 17:00:00,54.248
2022-07-31 18:00:00,55.727
2022-07-31 19:00:00,50.822
2022-07-31 20:00:00,43.846
2022-07-31 21:00:00,35.898
2022-07-31 22:00:00,30.784
2022-07-31 23:00:00,38.442
2022-08-01 00:00:00,50.415
2022-08-01 01:00:00,49.015
2022-08-01 02:00:00,46.696
2022-08-01 03:00:00,42.244
2022-08-01 04:00:00,46.783
2022-08-01 05:00:00,40.864
2022-08-01 06:00:00,31.68
2022-08-01 07:00:00,23.195
2022-08-01 08:00:00,13.57
2022-08-01 09:00:00,13.758
2022-08-01 10:00:00,21.256
2022-08-01 11:00:00,29.313
2022-08-01 12:00:00,25.335
2022-08-01 13:00:00,24.276
2022-08-01 14:00:00,23.415
2022-08-01 15:00:00,20.47
2022-08-01 16:00:00,20.775
2022-08-01 17:00:00,24.701
2022-08-01 18:00:00,23.287
2022-08-01 19:00:00,27.354
2022-08-01 20:00:00,32.185
2022-08-01 21:00:00,20.48
2022-08-01 22:00:00,4.631
2022-08-01 23:00:00,9.91
2022-08-02 00:00:00,15.505
2022-08-02 01:00:00,9.319
2022-08-02 02:00:00,3.001
2022-08-02 03:00:00,7.514
2022-08-02 04:00:00,9.044
2022-08-02 05:00:00,11.226
2022-08-02 06:00:00,9.774
2022-08-02 07:00:00,9.118
2022-08-02 08:00:00,1.883
2022-08-02 09:00:00,1.439
2022-08-02 10:00:00,3.795
2022-08-02 11:00:00,5.912
2022-08-02 12:00:00,17.639
2022-08-02 13:00:00,43.316
2022-08-02 14:00:00,58.812
2022-08-02 15:00:00,37.235
2022-08-02 16:00:00,22.404
2022-08-02 17:00:00,30.252
2022-08-02 18:00:00,16.319
2022-08-02 19:00:00,21.416
2022-08-02 20:00:00,5.455
2022-08-02 21:00:00,1.096
2022-08-02 22:00:00,6.145
2022-08-02 23:00:00,6.675
2022-08-03 00:00:00,14.439
2022-08-03 01:00:00,7.745
2022-08-03 02:00:00,1.063
2022-08-03 03:00:00,6.401
2022-08-03 04:00:00,4.94
2022-08-03 05:00:00,6.271
2022-08-03 06:00:00,2.168
2022-08-03 07:00:00,1.024
2022-08-03 08:00:00,0.446
2022-08-03 09:00:00,0.006
2022-08-03 12:00:00,0.843
2022-08-03 13:00:00,9.962
2022-08-03 14:00:00,15.542
2022-08-03 15:00:00,8.872
2022-08-03 16:00:00,0.91
2022-08-03 17:00:00,4.11
2022-08-03 18:00:00,1.705
2022-08-03 19:00:00,3.358
2022-08-03 20:00:00,6.19
2022-08-03 21:00:00,7.526
2022-08-03 22:00:00,2.392
2022-08-03 23:00:00,1.377
2022-08-04 00:00:00,0.001
2022-08-04 09:00:00,0.659
2022-08-04 10:00:00,0.685
2022-08-04 11:00:00,1.941
2022-08-04 12:00:00,1.695
2022-08-04 13:00:00,2.07
2022-08-04 14:00:00,2.181
2022-08-04 15:00:00,3.523
2022-08-04 16:00:00,12.496
2022-08-04 17:00:00,20.302
2022-08-04 18:00:00,13.96
2022-08-04 19:00:00,13.751
2022-08-04 20:00:00,14.482
2022-08-04 21:00:00,9.908
2022-08-04 22:00:00,7.481
2022-08-04 23:00:00,4.137
2022-08-05 00:00:00,2.071
2022-08-05 01:00:00,6.139
2022-08-05 02:00:00,30.229
2022-08-05 03:00:00,1.862
2022-08-05 04:00:00,1.991
2022-08-05 05:00:00,7.08
2022-08-05 06:00:00,9.752
2022-08-05 07:00:00,8.275
2022-08-05 08:00:00,4.862
2022-08-05 09:00:00,6.291
2022-08-05 10:00:00,12.881
2022-08-05 11:00:00,22.081
2022-08-05 12:00:00,32.883
2022-08-05 13:00:00,24.035
2022-08-05 14:00:00,35.001
2022-08-05 15:00:00,49.734
2022-08-05 16:00:00,44.919
2022-08-05 17:00:00,38.296
2022-08-05 18:00:00,23.037
2022-08-05 19:00:00,16.911
2022-08-05 20:00:00,31.999
2022-08-05 21:00:00,49.099
2022-08-05 22:00:00,26.252
2022-08-05 23:00:00,42.16
2022-08-06 00:00:00,34.029
2022-08-06 01:00:00,30.581
2022-08-06 02:00:00,34.27
2022-08-06 03:00:00,38.527
2022-08-06 04:00:00,28.412
2022-08-06 05:00:00,27.826
2022-08-06 06:00:00,13.677
2022-08-06 07:00:00,12.565
2022-08-06 08:00:00,13.822
2022-08-06 09:00:00,6.984
2022-08-06 10:00:00,9.087
2022-08-06 11:00:00,4.175
2022-08-06 12:00:00,0.909
2022-08-06 13:00:00,4.342
2022-08-06 14:00:00,29.675
2022-08-06 15:00:00,46.643
2022-08-06 16:00:00,53.328
2022-08-06 17:00:00,36.525
2022-08-06 18:00:00,30.552
2022-08-06 19:00:00,31.379
2022-08-06 20:00:00,12.174
2022-08-06 21:00:00,1.712
2022-08-06 23:00:00,0.415
2022-08-07 00:00:00,9.003
2022-08-07 01:00:00,25.612
2022-08-07 02:00:00,27.249
2022-08-07 03:00:00,19.811
2022-08-07 04:00:00,16.202
2022-08-07 05:00:00,16.341
2022-08-07 06:00:00,16.679
2022-08-07 07:00:00,8.377
2022-08-07 08:00:00,2.571
2022-08-07 09:00:00,3.221
2022-08-07 10:00:00,6.514
2022-08-07 11:00:00,12.075
2022-08-07 12:00:00,25.325
2022-08-07 13:00:00,31.657
2022-08-07 14:00:00,11.67
2022-08-07 15:00:00,8.467
2022-08-07 16:00:00,20.121
2022-08-07 17:00:00,25.362
2022-08-07 18:00:00,27.565
2022-08-07 19:00:00,24.835
2022-08-07 20:00:00,22.964
2022-08-07 21:00:00,30.574
2022-08-07 22:00:00,38.067
2022-08-07 23:00:00,40.962
2022-08-08 00:00:00,43.424
2022-08-08 01:00:00,46.599
2022-08-08 02:00:00,42.138
2022-08-08 03:00:00,34.387
2022-08-08 04:00:00,39.842
2022-08-08 05:00:00,33.485
2022-08-08 06:00:00,31.835
2022-08-08 07:00:00,19.573
2022-08-08 08:00:00,9.175
2022-08-08 09:00:00,5.088
2022-08-08 10:00:00,4.771
2022-08-08 11:00:00,8.668
2022-08-08 12:00:00,23.172
2022-08-08 13:00:00,38.454
2022-08-08 14:00:00,42.194
2022-08-08 15:00:00,41.654
2022-08-08 16:00:00,33.87
2022-08-08 17:00:00,27.024
2022-08-08 18:00:00,20.047
2022-08-08 19:00:00,20.536
2022-08-08 20:00:00,33.671
2022-08-08 21:00:00,34.597
2022-08-08 22:00:00,32.58
2022-08-08 23:00:00,31.853
2022-08-09 00:00:00,25.31
2022-08-09 01:00:00,21.568
2022-08-09 02:00:00,5.602
2022-08-09 03:00:00,0.018
2022-08-09 04:00:00,0.111
2022-08-09 05:00:00,2.437
2022-08-09 06:00:00,4.166
2022-08-09 07:00:00,0.758
2022-08-09 08:00:00,0.059
2022-08-09 09:00:00,3.097
2022-08-09 10:00:00,5.212
2022-08-09 11:00:00,7.864
2022-08-09 12:00:00,19.294
2022-08-09 13:00:00,40.851
2022-08-09 14:00:00,48.85
2022-08-09 15:00:00,49.254
2022-08-09 16:00:00,43.435
2022-08-09 17:00:00,34.28
2022-08-09 18:00:00,32.671
2022-08-09 19:00:00,38.397
2022-08-09 20:00:00,50.928
2022-08-09 21:00:00,52.534
2022-08-09 22:00:00,50.153
2022-08-09 23:00:00,44.664
2022-08-10 00:00:00,48.137
2022-08-10 01:00:00,29.831
2022-08-10 02:00:00,42.119
2022-08-10 03:00:00,49.06
2022-08-10 04:00:00,47.331
2022-08-10 05:00:00,38.326
2022-08-10 06:00:00,36.542
2022-08-10 07:00:00,26.456
2022-08-10 08:00:00,18.413
2022-08-10 09:00:00,30.839
2022-08-10 10:00:00,45.521
2022-08-10 11:00:00,57.133
2022-08-10 12:00:00,54.044
2022-08-10 13:00:00,60.02
2022-08-10 14:00:00,56.23
2022-08-10 15:00:00,49.832
2022-08-10 16:00:00,55.942
2022-08-10 17:00:00,47.381
2022-08-10 18:00:00,26.188
2022-08-10 19:00:00,29.065
2022-08-10 20:00:00,30.941
2022-08-10 21:00:00,52.644
2022-08-10 22:00:00,55.663
2022-08-10 23:00:00,56.984
2022-08-11 00:00:00,52.439
2022-08-11 01:00:00,56.922
2022-08-11 02:00:00,54.381
2022-08-11 03:00:00,59.138
2022-08-11 04:00:00,58.573
2022-08-11 05:00:00,56.019
2022-08-11 06:00:00,43.993
2022-08-11 07:00:00,34.941
2022-08-11 08:00:00,31.845
2022-08-11 09:00:00,44.835
2022-08-11 10:00:00,45.943
2022-08-11 11:00:00,53.475
2022-08-11 12:00:00,51.155
2022-08-11 13:00:00,65.206
2022-08-11 14:00:00,64.409
2022-08-11 15:00:00,65.443
2022-08-11 16:00:00,59.202
2022-08-11 17:00:00,36.324
2022-08-11 18:00:00,1.308
2022-08-11 19:00:00,10.373
2022-08-11 20:00:00,9.035
2022-08-11 21:00:00,9.542
2022-08-11 22:00:00,12.502
2022-08-11 23:00:00,51.911
2022-08-12 00:00:00,53.939
2022-08-12 01:00:00,36.325
2022-08-12 02:00:00,55.06
2022-08-12 03:00:00,70.263
2022-08-12 04:00:00,67.751
2022-08-12 05:00:00,46.869
2022-08-12 06:00:00,48.246
2022-08-12 07:00:00,39.998
2022-08-12 08:00:00,36.801
2022-08-12 09:00:00,43.32
2022-08-12 10:00:00,51.355
2022-08-12 11:00:00,50.307
2022-08-12 12:00:00,52.814
2022-08-12 13:00:00,48.607
2022-08-12 14:00:00,44.176
2022-08-12 15:00:00,40.047
2022-08-12 16:00:00,49.836
2022-08-12 17:00:00,36.391
2022-08-12 18:00:00,23.338
2022-08-12 19:00:00,10.583
2022-08-12 20:00:00,26.005
2022-08-12 21:00:00,16.01
2022-08-12 22:00:00,10.69
2022-08-12 23:00:00,8.043
2022-08-13 00:00:00,17.614
2022-08-13 01:00:00,30.078
2022-08-13 02:00:00,47.316
2022-08-13 03:00:00,49.518
2022-08-13 04:00:00,56.817
2022-08-13 05:00:00,65.881
2022-08-13 06:00:00,50.465
2022-08-13 07:00:00,36.56
2022-08-13 08:00:00,33.826
2022-08-13 09:00:00,18.905
2022-08-13 10:00:00,43.553
2022-08-13 11:00:00,50.318
2022-08-13 12:00:00,60.045
2022-08-13 13:00:00,55.992
2022-08-13 14:00:00,55.719
2022-08-13 15:00:00,52.701
2022-08-13 16:00:00,47.913
2022-08-13 17:00:00,39.799
2022-08-13 18:00:00,33.553
2022-08-13 19:00:00,45.601
2022-08-13 20:00:00,55.026
2022-08-13 21:00:00,59.32
2022-08-13 22:00:00,62.939
2022-08-13 23:00:00,62.905
2022-08-14 00:00:00,58.505
2022-08-14 01:00:00,50.13
2022-08-14 02:00:00,49.999
2022-08-14 03:00:00,52.703
2022-08-14 04:00:00,62.914
2022-08-14 05:00:00,51.55
2022-08-14 06:00:00,50.066
2022-08-14 07:00:00,45.642
2022-08-14 08:00:00,34.916
2022-08-14 09:00:00,39.598
2022-08-14 10:00:00,33.927
2022-08-14 11:00:00,36.165
2022-08-14 12:00:00,47.671
2022-08-14 13:00:00,48.32
2022-08-14 14:00:00,43.751
2022-08-14 15:00:00,29.128
2022-08-14 16:00:00,34.562
2022-08-14 17:00:00,34.871
2022-08-14 18:00:00,19.125
2022-08-14 19:00:00,13.353
2022-08-14 20:00:00,15.121
2022-08-14 21:00:00,5.681
2022-08-14 22:00:00,39.863
2022-08-14 23:00:00,38.669
2022-08-15 00:00:00,53.108
2022-08-15 01:00:00,52.079
2022-08-15 02:00:00,58.808
2022-08-15 03:00:00,57.941
2022-08-15 04:00:00,54.058
2022-08-15 05:00:00,54.903
2022-08-15 06:00:00,49.589
2022-08-15 07:00:00,50.428
2022-08-15 08:00:00,41.768
2022-08-15 09:00:00,50.424
2022-08-15 10:00:00,56.741
2022-08-15 11:00:00,60.467
2022-08-15 12:00:00,57.996
2022-08-15 13:00:00,56.583
2022-08-15 14:00:00,45.584
2022-08-15 15:00:00,33.249
2022-08-15 16:00:00,22.037
2022-08-15 17:00:00,11.665
2022-08-15 18:00:00,6.601
2022-08-15 19:00:00,0.072
2022-08-15 20:00:00,0.229
2022-08-15 21:00:00,3.332
2022-08-15 22:00:00,11.549
2022-08-15 23:00:00,35.8
2022-08-16 00:00:00,55.54
2022-08-16 01:00:00,57.475
2022-08-16 02:00:00,69.427
2022-08-16 03:00:00,71.754
2022-08-16 04:00:00,71.843
2022-08-16 05:00:00,70.805
2022-08-16 06:00:00,72.015
2022-08-16 07:00:00,56.733
2022-08-16 08:00:00,40.867
2022-08-16 09:00:00,42.066
2022-08-16 10:00:00,35.88
2022-08-16 11:00:00,4.808
2022-08-16 12:00:00,0.77
2022-08-16 13:00:00,20.562
2022-08-16 14:00:00,3.653
2022-08-16 15:00:00,6.149
2022-08-16 16:00:00,5.525
2022-08-16 17:00:00,3.72
2022-08-16 18:00:00,2.617
2022-08-16 19:00:00,8.46
2022-08-16 20:00:00,7.946
2022-08-16 21:00:00,12.746
2022-08-16 22:00:00,10.497
2022-08-16 23:00:00,13.173
2022-08-17 00:00:00,14.604
2022-08-17 01:00:00,10.409
2022-08-17 02:00:00,15.443
2022-08-17 03:00:00,21.235
2022-08-17 04:00:00,13.854
2022-08-17 05:00:00,15.267
2022-08-17 06:00:00,12.447
2022-08-17 07:00:00,4.712
2022-08-17 08:00:00,6.494
2022-08-17 09:00:00,9.901
2022-08-17 10:00:00,11.138
2022-08-17 11:00:00,11.954
2022-08-17 12:00:00,10.09
2022-08-17 13:00:00,13.27
2022-08-17 14:00:00,17.283
2022-08-17 15:00:00,19.961
2022-08-17 16:00:00,12.953
2022-08-17 17:00:00,10.343
2022-08-17 18:00:00,10.915
2022-08-17 19:00:00,3.938
2022-08-17 20:00:00,5.392
2022-08-17 21:00:00,6.651
2022-08-17 22:00:00,16.416
2022-08-17 23:00:00,11.682
2022-08-18 00:00:00,19.53
2022-08-18 01:00:00,12.924
2022-08-18 02:00:00,6.2
2022-08-18 03:00:00,6.941
2022-08-18 04:00:00,4.695
2022-08-18 05:00:00,0.417
2022-08-18 06:00:00,0.549
2022-08-18 09:00:00,0.084
2022-08-18 10:00:00,0.295
2022-08-18 11:00:00,2.556
2022-08-18 12:00:00,1.623
2022-08-18 13:00:00,2.01
2022-08-18 14:00:00,3.212
2022-08-18 15:00:00,14.106
2022-08-18 16:00:00,12.453
2022-08-18 17:00:00,32.881
2022-08-18 18:00:00,23.183
2022-08-18 19:00:00,21.598
2022-08-18 20:00:00,15.183
2022-08-18 21:00:00,4.409
2022-08-18 22:00:00,0.935
2022-08-19 11:00:00,0.174
2022-08-19 12:00:00,3.687
2022-08-19 13:00:00,4.106
2022-08-19 14:00:00,0.02
2022-08-19 16:00:00,0.567
2022-08-19 17:00:00,1.092
2022-08-19 18:00:00,0.948
2022-08-19 19:00:00,1.614
2022-08-19 20:00:00,21.564
2022-08-19 21:00:00,33.036
2022-08-19 22:00:00,26.683
2022-08-19 23:00:00,21.301
2022-08-20 00:00:00,28.159
2022-08-20 01:00:00,32.978
2022-08-20 02:00:00,27.353
2022-08-20 03:00:00,31.71
2022-08-20 04:00:00,26.608
2022-08-20 05:00:00,19.712
2022-08-20 06:00:00,13.181
2022-08-20 07:00:00,14.177
2022-08-20 08:00:00,21.631
2022-08-20 09:00:00,17.987
2022-08-20 10:00:00,22.292
2022-08-20 11:00:00,21.055
2022-08-20 12:00:00,25.498
2022-08-20 13:00:00,38.553
2022-08-20 14:00:00,53.378
2022-08-20 15:00:00,63.679
2022-08-20 16:00:00,54.869
2022-08-20 17:00:00,41.298
2022-08-20 18:00:00,21.113
2022-08-20 19:00:00,6.985
2022-08-20 20:00:00,12.207
2022-08-20 21:00:00,13.396
2022-08-20 22:00:00,11.744
2022-08-20 23:00:00,14.576
2022-08-21 00:00:00,12.922
2022-08-21 01:00:00,22.078
2022-08-21 02:00:00,48.476
2022-08-21 03:00:00,50.934
2022-08-21 04:00:00,48.809
2022-08-21 05:00:00,43.136
2022-08-21 06:00:00,47.4
2022-08-21 07:00:00,47.128
2022-08-21 08:00:00,43.929
2022-08-21 09:00:00,54.786
2022-08-21 10:00:00,42.39
2022-08-21 11:00:00,54.71
2022-08-21 12:00:00,56.554
2022-08-21 13:00:00,61.615
2022-08-21 14:00:00,49.235
2022-08-21 15:00:00,41.228
2022-08-21 16:00:00,35.933
2022-08-21 17:00:00,29.388
2022-08-21 18:00:00,21.347
2022-08-21 19:00:00,43.634
2022-08-21 20:00:00,51.91
2022-08-21 21:00:00,54.536
2022-08-21 22:00:00,64.344
2022-08-21 23:00:00,64.763
2022-08-22 00:00:00,62.355
2022-08-22 01:00:00,64.944
2022-08-22 02:00:00,59.44
2022-08-22 03:00:00,52.094
2022-08-22 04:00:00,53.521
2022-08-22 05:00:00,47.826
2022-08-22 06:00:00,48.879
2022-08-22 07:00:00,55.824
2022-08-22 08:00:00,63.576
2022-08-22 09:00:00,65.801
2022-08-22 10:00:00,63.896
2022-08-22 11:00:00,63.624
2022-08-22 12:00:00,64.994
2022-08-22 13:00:00,64.114
2022-08-22 14:00:00,61.454
2022-08-22 15:00:00,62.945
2022-08-22 16:00:00,62.422
2022-08-22 17:00:00,67.594
2022-08-22 18:00:00,67.347
2022-08-22 19:00:00,69.779
2022-08-22 20:00:00,70.568
2022-08-22 21:00:00,71.525
2022-08-22 22:00:00,72.138
2022-08-22 23:00:00,69.93
2022-08-23 00:00:00,63.863
2022-08-23 01:00:00,66.668
2022-08-23 02:00:00,69.284
2022-08-23 03:00:00,66.53
2022-08-23 04:00:00,66.198
2022-08-23 05:00:00,69.11
2022-08-23 06:00:00,69.71
2022-08-23 07:00:00,69.22
2022-08-23 08:00:00,67.188
2022-08-23 09:00:00,67.497
2022-08-23 10:00:00,65.335
2022-08-23 11:00:00,67.607
2022-08-23 12:00:00,66.635
2022-08-23 13:00:00,72.538
2022-08-23 14:00:00,70.009
2022-08-23 15:00:00,68.777
2022-08-23 16:00:00,68.006
2022-08-23 17:00:00,69.108
2022-08-23 18:00:00,58.294
